meet_name,facility_name,meet_start_date,meet_end_date,mm_athlete_id,usas_id,first_name,last_name,gender,team,event_no,stroke,distance,seed_time,round,time,course,heat,lane,heat_place,overall_place,backup_time_1,backup_time_2,reaction_time
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,180,EB40A465B1D74E,Annaliesa,Moesch,F,UVA,21,Free,200,106.46,F,103.12,Y,3,3,1,3,103.17,103.13,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,180,EB40A465B1D74E,Annaliesa,Moesch,F,UVA,21,Free,200,106.46,P,106.05,Y,3,6,2,5,106.26,106.28,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,180,EB40A465B1D74E,Annaliesa,Moesch,F,UVA,25,Back,100,54.50,P,53.88,Y,3,6,3,8,54.04,53.99,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,180,EB40A465B1D74E,Annaliesa,Moesch,F,UVA,33,Free,100,48.22,F,46.76,Y,3,5,2,2,46.94,46.91,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,180,EB40A465B1D74E,Annaliesa,Moesch,F,UVA,33,Free,100,48.22,P,47.65,Y,3,5,2,2,47.84,47.83,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,5,Free,500,290.00,F,287.72,Y,1,6,4,12,287.86,287.84,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,5,Free,500,290.00,P,290.46,Y,1,6,4,12,290.72,290.57,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,21,Free,200,107.00,F,106.62,Y,2,4,3,11,106.76,106.83,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,21,Free,200,107.00,P,107.10,Y,4,2,3,7,107.31,107.25,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,25,Back,100,54.70,F,54.54,Y,1,3,4,12,54.63,54.38,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,25,Back,100,54.70,P,54.28,Y,2,6,4,11,54.47,54.48,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,33,Free,100,50.09,F,49.41,Y,2,6,3,5,49.62,49.61,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,136,0B399863A34244,Kate,Morris,F,UVA,33,Free,100,50.09,P,49.72,Y,2,6,3,9,49.87,49.98,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,10,Free,50,19.98,F,19.45,Y,3,6,3,5,19.54,19.57,0.58
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,10,Free,50,19.98,P,19.63,Y,3,6,4,8,19.80,19.76,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,18,Fly,100,45.85,F,44.41,Y,4,5,2,2,44.73,44.64,0.57
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,18,Fly,100,45.85,P,45.07,Y,2,4,1,2,45.31,45.12,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,26,Back,100,48.00,P,45.99,Y,1,5,2,3,46.14,46.16,0.55
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,34,Free,100,44.50,F,42.77,Y,3,3,3,5,43.07,42.84,0.57
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,181,907D189A9C7E41,Spencer,Nicholas,M,UVA,34,Free,100,44.50,P,43.09,Y,4,2,3,7,43.20,43.23,0.56
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,129,B4CE5470D7244D,Noah,Nichols,M,UVA,8,Medley,200,106.00,F,104.96,Y,3,4,2,4,105.17,105.13,0.76
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,129,B4CE5470D7244D,Noah,Nichols,M,UVA,8,Medley,200,106.00,P,105.35,Y,3,4,1,3,105.59,105.51,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,129,B4CE5470D7244D,Noah,Nichols,M,UVA,24,Breast,100,52.50,F,51.32,Y,3,4,1,1,51.43,51.56,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,129,B4CE5470D7244D,Noah,Nichols,M,UVA,24,Breast,100,52.50,P,51.58,Y,2,4,1,1,51.85,51.71,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,129,B4CE5470D7244D,Noah,Nichols,M,UVA,36,Breast,200,116.50,F,112.96,Y,3,4,1,1,113.00,112.99,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,129,B4CE5470D7244D,Noah,Nichols,M,UVA,36,Breast,200,116.50,P,113.81,Y,2,4,1,1,113.87,113.92,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,9,Free,50,22.90,P,22.82,Y,3,6,3,9,22.88,23.02,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,17,Fly,100,52.88,F,51.99,Y,1,3,1,9,52.00,51.81,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,17,Fly,100,52.88,P,52.97,Y,3,5,2,6,53.11,53.12,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,25,Back,100,53.50,F,53.04,Y,1,4,1,9,53.17,53.25,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,25,Back,100,53.50,P,53.68,Y,1,5,3,7,53.80,53.77,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,37,Fly,200,118.05,F,116.95,Y,1,5,2,10,117.16,117.10,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,144,6F311D30552041,Carly,Novelline,F,UVA,37,Fly,200,118.05,P,119.24,Y,1,6,5,8,119.38,119.16,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,6,Free,500,262.00,F,262.92,Y,2,4,1,9,263.04,263.11,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,6,Free,500,262.00,P,265.70,Y,3,5,4,9,265.81,265.80,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,26,Back,100,49.50,F,48.06,Y,1,7,6,14,48.12,48.21,0.61
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,26,Back,100,49.50,P,48.17,Y,3,7,6,16,48.27,48.14,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,30,Free,1650,551.22,F,930.24,Y,2,3,4,4,930.64,930.26,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,32,Back,200,105.16,F,106.31,Y,1,4,6,14,106.34,106.37,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,162,DD68AD0C72AD4F,Sam,O'Brien,M,UVA,32,Back,200,105.16,P,103.56,Y,2,5,2,6,103.52,103.69,0.57
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,140,19B975CE183748,Maxine,Parker,F,UVA,9,Free,50,22.28,F,21.88,Y,3,3,2,4,22.09,21.88,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,140,19B975CE183748,Maxine,Parker,F,UVA,9,Free,50,22.28,P,22.36,Y,1,4,2,5,22.54,22.53,0.77
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,140,19B975CE183748,Maxine,Parker,F,UVA,21,Free,200,106.10,F,107.77,Y,2,7,7,15,107.90,107.95,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,140,19B975CE183748,Maxine,Parker,F,UVA,21,Free,200,106.10,P,107.47,Y,2,3,4,10,107.50,107.49,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,140,19B975CE183748,Maxine,Parker,F,UVA,33,Free,100,48.18,F,48.53,Y,2,5,1,3,48.75,48.72,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,140,19B975CE183748,Maxine,Parker,F,UVA,33,Free,100,48.18,P,48.89,Y,1,4,2,4,48.95,49.07,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,7,Medley,200,122.36,F,119.36,Y,2,3,4,12,119.63,119.41,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,7,Medley,200,122.36,P,119.17,Y,3,1,3,9,119.34,119.26,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,19,Medley,400,257.00,F,251.33,Y,2,5,2,4,251.54,251.53,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,19,Medley,400,257.00,P,255.80,Y,1,5,2,4,255.86,255.95,0.87
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,23,Breast,100,62.41,F,60.70,Y,1,5,1,9,60.74,60.81,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,23,Breast,100,62.41,P,61.67,Y,2,2,4,9,61.79,61.76,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,35,Breast,200,135.09,F,132.17,Y,1,6,3,11,132.24,132.23,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,182,0BE6FC9A3CF647,Emma,Redman,F,UVA,35,Breast,200,135.09,P,133.46,Y,2,6,4,11,133.54,133.51,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,163,0D714495B5522F,Nicholas,Sanders,M,UVA,12,3m,6,367.95,F,317.15,Y,1,6,5,5,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,163,0D714495B5522F,Nicholas,Sanders,M,UVA,12,3m,6,367.95,P,291.35,Y,1,4,7,7,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,163,0D714495B5522F,Nicholas,Sanders,M,UVA,28,1m,6,334.65,F,268.80,Y,1,8,6,6,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,163,0D714495B5522F,Nicholas,Sanders,M,UVA,28,1m,6,334.65,P,281.85,Y,1,8,5,5,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,163,0D714495B5522F,Nicholas,Sanders,M,UVA,40,10m,6,0.00,F,246.10,Y,1,8,5,5,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,5,Free,500,288.00,P,295.55,Y,3,6,7,20,295.84,295.73,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,17,Fly,100,52.89,F,52.33,Y,2,3,3,5,52.45,52.42,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,17,Fly,100,52.89,P,52.84,Y,2,5,2,5,52.87,53.05,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,21,Free,200,109.00,F,108.48,Y,1,6,2,18,108.69,108.59,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,21,Free,200,109.00,P,109.79,Y,2,1,7,21,109.91,109.87,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,37,Fly,200,117.58,F,116.73,Y,1,4,1,9,116.81,116.93,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,164,2BD0776C601D4C,Margaret,Schalow,F,UVA,37,Fly,200,117.58,P,118.28,Y,2,6,3,7,118.40,118.39,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,142,2F1993153A6D41,Sebastien,Sergile,M,UVA,8,Medley,200,107.00,F,102.63,Y,4,4,1,1,102.90,102.84,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,142,2F1993153A6D41,Sebastien,Sergile,M,UVA,8,Medley,200,107.00,P,103.80,Y,4,5,1,1,104.12,103.98,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,142,2F1993153A6D41,Sebastien,Sergile,M,UVA,22,Free,200,95.37,F,92.38,Y,3,5,2,2,92.61,92.59,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,142,2F1993153A6D41,Sebastien,Sergile,M,UVA,22,Free,200,95.37,P,94.50,Y,3,5,1,2,94.71,94.68,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,142,2F1993153A6D41,Sebastien,Sergile,M,UVA,34,Free,100,43.94,F,43.30,Y,3,6,4,6,43.43,43.39,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,142,2F1993153A6D41,Sebastien,Sergile,M,UVA,34,Free,100,43.94,P,43.23,Y,3,3,3,8,43.41,43.37,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,146,7893250C9C1B4A,Zoe,Skirboll,F,UVA,7,Medley,200,119.58,F,117.19,Y,3,5,3,5,117.42,117.46,0.98
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,146,7893250C9C1B4A,Zoe,Skirboll,F,UVA,7,Medley,200,119.58,P,117.43,Y,4,6,2,4,117.64,117.61,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,146,7893250C9C1B4A,Zoe,Skirboll,F,UVA,23,Breast,100,59.39,F,59.23,Y,2,3,3,5,59.34,59.32,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,146,7893250C9C1B4A,Zoe,Skirboll,F,UVA,23,Breast,100,59.39,P,59.86,Y,1,4,1,5,60.11,60.03,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,146,7893250C9C1B4A,Zoe,Skirboll,F,UVA,35,Breast,200,132.50,F,130.83,Y,1,5,1,9,130.97,131.11,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,146,7893250C9C1B4A,Zoe,Skirboll,F,UVA,35,Breast,200,132.50,P,132.69,Y,1,5,3,8,132.96,132.87,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,8,Medley,200,108.26,F,105.15,Y,2,4,1,9,105.35,105.31,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,8,Medley,200,108.26,P,106.21,Y,2,5,3,7,106.47,106.31,0.80
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,20,Medley,400,229.00,F,224.95,Y,2,2,1,3,225.12,225.16,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,20,Medley,400,229.00,P,229.21,Y,1,5,3,7,229.36,229.31,0.75
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,36,Breast,200,120.83,F,116.68,Y,2,3,3,5,116.69,116.82,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,36,Breast,200,120.83,P,116.91,Y,1,3,2,5,117.08,117.11,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,139,7C936DC2A93246,Matthew,Styczen,M,UVA,38,Fly,200,107.19,P,0.00,Y,3,6,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,134,3AF793FEA9C243,Peter,Thompson,M,UVA,6,Free,500,271.18,F,269.66,Y,1,5,3,19,269.77,269.75,0.99
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,134,3AF793FEA9C243,Peter,Thompson,M,UVA,6,Free,500,271.18,P,271.83,Y,2,6,6,18,271.93,272.01,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,134,3AF793FEA9C243,Peter,Thompson,M,UVA,22,Free,200,99.00,F,99.67,Y,1,8,8,16,99.88,99.96,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,134,3AF793FEA9C243,Peter,Thompson,M,UVA,22,Free,200,99.00,P,100.15,Y,2,2,6,18,100.32,100.34,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,134,3AF793FEA9C243,Peter,Thompson,M,UVA,30,Free,1650,558.38,F,933.51,Y,2,6,5,6,933.60,934.14,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,165,16F2C79E1EAE48,William,Thompson,M,UVA,10,Free,50,20.82,P,20.60,Y,4,1,8,23,20.72,20.66,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,165,16F2C79E1EAE48,William,Thompson,M,UVA,26,Back,100,47.53,F,46.99,Y,2,4,3,5,47.15,47.07,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,165,16F2C79E1EAE48,William,Thompson,M,UVA,26,Back,100,47.53,P,46.59,Y,3,5,2,4,46.76,46.73,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,165,16F2C79E1EAE48,William,Thompson,M,UVA,32,Back,200,104.54,F,102.20,Y,2,5,1,3,102.33,102.29,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,165,16F2C79E1EAE48,William,Thompson,M,UVA,32,Back,200,104.54,P,102.46,Y,1,4,1,4,102.55,102.59,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,130,88C3BAD9494C4D,Reilly,Tiltmann,F,UVA,117,Fly,100,0.00,F,53.80,Y,1,5,1,1,0.00,54.08,0.87
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,130,88C3BAD9494C4D,Reilly,Tiltmann,F,UVA,21,Free,200,109.00,P,109.27,Y,3,1,5,18,109.41,109.41,0.83
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,130,88C3BAD9494C4D,Reilly,Tiltmann,F,UVA,25,Back,100,53.24,F,52.51,Y,2,5,2,4,52.60,52.59,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,130,88C3BAD9494C4D,Reilly,Tiltmann,F,UVA,25,Back,100,53.24,P,52.96,Y,2,5,2,4,53.15,53.15,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,130,88C3BAD9494C4D,Reilly,Tiltmann,F,UVA,31,Back,200,118.00,F,114.28,Y,2,5,3,11,114.46,114.36,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,130,88C3BAD9494C4D,Reilly,Tiltmann,F,UVA,31,Back,200,118.00,P,116.47,Y,3,6,4,10,116.56,116.59,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,166,401E4F66B1BA23,Dean,Treanor,M,UVA,12,3m,6,291.83,F,305.65,Y,1,2,8,8,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,166,401E4F66B1BA23,Dean,Treanor,M,UVA,12,3m,6,291.83,P,236.40,Y,1,1,11,11,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,166,401E4F66B1BA23,Dean,Treanor,M,UVA,28,1m,6,299.85,F,260.00,Y,1,5,8,8,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,166,401E4F66B1BA23,Dean,Treanor,M,UVA,28,1m,6,299.85,P,268.35,Y,1,5,8,8,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,166,401E4F66B1BA23,Dean,Treanor,M,UVA,40,10m,6,0.00,F,206.35,Y,2,3,3,10,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,137,4CA4C46D5FC548,Gretchen,Walsh,F,UVA,9,Free,50,20.84,F,20.54,Y,4,4,1,1,20.73,20.70,0.76
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,137,4CA4C46D5FC548,Gretchen,Walsh,F,UVA,9,Free,50,20.84,P,20.88,Y,3,4,1,1,20.88,20.93,0.75
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,137,4CA4C46D5FC548,Gretchen,Walsh,F,UVA,17,Fly,100,48.43,F,47.35,Y,3,5,1,1,47.59,47.39,0.77
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,137,4CA4C46D5FC548,Gretchen,Walsh,F,UVA,17,Fly,100,48.43,P,48.26,Y,3,4,1,1,48.50,48.36,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,137,4CA4C46D5FC548,Gretchen,Walsh,F,UVA,31,Back,200,112.00,F,108.18,Y,4,5,2,2,108.29,108.36,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,137,4CA4C46D5FC548,Gretchen,Walsh,F,UVA,31,Back,200,112.00,P,110.52,Y,2,4,1,2,110.59,110.52,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,145,323477B01E5C49,Emma,Weber,F,UVA,7,Medley,200,126.84,F,119.48,Y,2,6,5,13,119.72,119.71,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,145,323477B01E5C49,Emma,Weber,F,UVA,7,Medley,200,126.84,P,120.71,Y,3,8,4,12,120.93,120.92,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,145,323477B01E5C49,Emma,Weber,F,UVA,23,Breast,100,58.77,F,58.67,Y,2,4,2,4,58.92,58.85,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,145,323477B01E5C49,Emma,Weber,F,UVA,23,Breast,100,58.77,P,58.75,Y,2,4,2,3,58.82,58.88,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,145,323477B01E5C49,Emma,Weber,F,UVA,35,Breast,200,130.23,F,130.11,Y,2,5,2,4,130.20,130.28,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,145,323477B01E5C49,Emma,Weber,F,UVA,35,Breast,200,130.23,P,130.44,Y,1,4,1,4,130.48,130.57,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,183,64A465C4628744,Charlotte,Wilson,F,UVA,7,Medley,200,121.95,F,119.94,Y,2,7,6,14,119.90,119.93,0.82
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,183,64A465C4628744,Charlotte,Wilson,F,UVA,7,Medley,200,121.95,P,121.35,Y,3,7,5,15,121.57,121.39,0.81
